work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,"Mid level","Full time","Data Engineer",110058,USD,110058,US,100,US,Medium
2025,"Senior level","Full time","Data Quality Lead",240080,USD,240080,US,100,US,Medium
2025,"Senior level","Full time","Data Quality Lead",170060,USD,170060,US,100,US,Medium
2025,"Senior level","Full time","Software Engineer",283990,USD,283990,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",149471,USD,149471,US,0,US,Medium
2025,"Entry level","Full time",Analyst,60406,USD,60406,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",335720,USD,335720,US,100,US,Medium
2025,"Senior level","Full time","Data Scientist",163064,USD,163064,US,100,US,Medium
2025,"Mid level","Full time",Manager,165286,USD,165286,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",296860,USD,296860,CA,100,CA,Medium
2025,"Entry level","Full time","Data Analyst",193680,USD,193680,CA,100,CA,Medium
2025,"Senior level","Full time",Engineer,250240,USD,250240,US,0,US,Medium
2025,"Senior level","Full time",Engineer,174080,USD,174080,US,0,US,Medium
2025,"Senior level","Full time","Data Governance Lead",59602,GBP,75445,GB,0,GB,Medium
2025,"Senior level","Full time","Data Governance Lead",56249,GBP,71201,GB,0,GB,Medium
2025,"Entry level","Full time","Data Engineer",123283,USD,123283,US,0,US,Medium
2025,"Entry level","Full time","Data Engineer",91123,USD,91123,US,0,US,Medium
2025,"Senior level","Full time",Manager,53498,GBP,67718,GB,0,GB,Medium
2025,"Senior level","Full time",Manager,50823,GBP,64332,GB,0,GB,Medium
2025,"Senior level","Full time","BI Analyst",169059,USD,169059,CA,100,CA,Medium
2025,"Senior level","Full time","Data Architect",212220,USD,212220,US,100,US,Medium
2025,"Senior level","Full time","Data Architect",129690,USD,129690,US,100,US,Medium
2025,"Mid level","Full time",Engineer,371500,USD,371500,US,0,US,Medium
2025,"Mid level","Full time","Research Associate",52499,USD,52499,US,0,US,Medium
2025,"Mid level","Full time","Research Associate",48750,USD,48750,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",51200,EUR,53894,IE,0,IE,Medium
2025,"Mid level","Full time","Data Governance Manager",115750,GBP,146518,GB,0,GB,Medium
2025,"Senior level","Full time","Software Engineer",203300,USD,203300,US,100,US,Medium
2025,"Senior level","Full time","Analytics Engineer",107833,USD,107833,CA,0,CA,Medium
2025,"Senior level","Full time",Engineer,181125,USD,181125,US,0,US,Medium
2025,"Senior level","Full time",Engineer,316500,USD,316500,US,100,US,Medium
2024,"Mid level","Full time","Applied Research Scientist",25660,GBP,32075,GB,50,GB,Large
2025,"Entry level","Full time","Data Specialist",56600,USD,56600,US,0,US,Medium
2025,"Entry level","Full time","Data Specialist",50300,USD,50300,US,0,US,Medium
2025,"Mid level","Full time","Data Specialist",95074,USD,95074,US,0,US,Medium
2025,"Mid level","Full time","Data Specialist",64479,USD,64479,US,0,US,Medium
2025,"Mid level","Full time",Manager,166700,USD,166700,US,0,US,Medium
2025,"Entry level","Full time","Data Management Analyst",40380,USD,40380,US,0,US,Medium
2025,"Mid level","Full time",Manager,124668,EUR,131229,NL,0,NL,Medium
2025,"Mid level","Full time",Manager,78912,EUR,83065,NL,0,NL,Medium
2025,"Mid level","Full time","Data Manager",90496,USD,90496,US,0,US,Medium
2025,"Mid level","Full time","Data Manager",77868,USD,77868,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",330504,USD,330504,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",284887,USD,284887,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",210569,USD,210569,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",228380,USD,228380,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",130530,USD,130530,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",235560,USD,235560,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",157040,USD,157040,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",390000,GBP,493670,GB,0,GB,Medium
2025,"Entry level","Full time","Data Analyst",97365,USD,97365,AU,0,AU,Medium
2025,"Senior level","Full time","Data Analyst",144699,USD,144699,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",125822,USD,125822,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",102972,SGD,76844,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",76524,SGD,57107,US,0,US,Medium
2025,"Mid level","Full time",Associate,216850,USD,216850,US,0,US,Medium
2025,"Senior level","Full time","Analytics Engineer",29000,EUR,30526,FR,0,FR,Medium
2025,"Entry level","Full time","Data Analyst",61896,USD,61896,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",65164,USD,65164,US,0,US,Medium
2025,"Mid level","Full time","Data Analytics Manager",77880,USD,77880,US,0,US,Medium
2025,"Mid level","Full time","Data Analytics Manager",63323,USD,63323,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",363000,USD,363000,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",222910,USD,222910,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",208500,USD,208500,US,100,US,Medium
2025,"Expert Level","Full time","Director of Machine Learning",376150,USD,376150,US,100,US,Medium
2025,"Mid level","Full time","Machine Learning Engineer",246344,USD,246344,US,0,US,Medium
2025,"Mid level","Full time","Machine Learning Engineer",153965,USD,153965,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",332600,USD,332600,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",221800,USD,221800,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",464000,USD,464000,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",176115,USD,176115,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",67130,USD,67130,US,0,US,Medium
2025,"Senior level","Full time",Engineer,79601,USD,79601,US,100,US,Medium
2025,"Mid level","Full time","Analytics Engineer",124933,USD,124933,CA,0,CA,Medium
2025,"Mid level","Full time","Analytics Engineer",101200,USD,101200,CA,0,CA,Medium
2025,"Mid level","Full time","Analytics Engineer",183920,USD,183920,US,0,US,Medium
2025,"Mid level","Full time",Associate,283100,USD,283100,US,0,US,Medium
2025,"Mid level","Full time","AI Engineer",200300,USD,200300,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",118274,GBP,149713,GB,0,GB,Medium
2025,"Senior level","Full time","Applied Scientist",336000,PLN,82555,PL,0,PL,Medium
2025,"Senior level","Full time","Data Engineer",203400,USD,203400,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",368000,PLN,90417,PL,0,PL,Medium
2025,"Senior level","Full time","Data Engineer",246000,PLN,60442,PL,0,PL,Medium
2025,"Mid level","Full time","Data Engineer",18000000,INR,212841,IN,0,IN,Medium
2025,"Mid level","Full time","Data Engineer",15000000,INR,177367,IN,0,IN,Medium
2025,"Senior level","Full time","Data Engineer",191872,USD,191872,US,100,US,Medium
2025,"Senior level","Full time","Data Engineer",81865,USD,81865,US,100,US,Medium
2025,"Entry level","Full time","Data Engineer",62847,USD,62847,IN,0,IN,Medium
2025,"Entry level","Full time","Data Engineer",38724,USD,38724,IN,0,IN,Medium
2025,"Mid level","Full time","Data Engineer",170421,USD,170421,US,100,US,Medium
2025,"Mid level","Full time","Data Engineer",73560,USD,73560,US,100,US,Medium
2025,"Entry level","Full time","Data Governance",72792,USD,72792,US,0,US,Medium
2025,"Entry level","Full time","Data Governance",54072,USD,54072,US,0,US,Medium
2025,"Senior level","Full time","Data Governance",265505,USD,265505,US,0,US,Medium
2025,"Senior level","Full time","Data Governance",165928,USD,165928,US,0,US,Medium
2025,"Mid level","Full time",Manager,152053,USD,152053,US,0,US,Medium
2025,"Mid level","Full time",Manager,112632,USD,112632,US,0,US,Medium
2025,"Senior level","Full time","Data Governance",134235,USD,134235,US,0,US,Medium
2025,"Senior level","Full time","Data Governance",78945,USD,78945,US,0,US,Medium
2025,"Entry level","Full time",Associate,34800,USD,34800,US,0,US,Medium
2025,"Entry level","Full time","Data and Reporting Analyst",87572,USD,87572,AU,0,AU,Medium
2025,"Entry level","Full time","Data and Reporting Analyst",80748,USD,80748,AU,0,AU,Medium
2025,"Mid level","Full time",Analyst,56139,USD,56139,US,0,US,Medium
2025,"Senior level","Full time",Manager,83088,USD,83088,US,100,US,Medium
2025,"Mid level","Full time",Engineer,120834,USD,120834,US,0,US,Medium
2025,"Mid level","Full time",Engineer,95295,USD,95295,US,0,US,Medium
2025,"Senior level","Full time",Engineer,418800,USD,418800,US,100,US,Medium
2025,"Senior level","Full time",Engineer,299200,USD,299200,US,100,US,Medium
2025,"Senior level","Full time",Engineer,125320,USD,125320,US,0,US,Medium
2025,"Senior level","Full time",Engineer,83720,USD,83720,US,0,US,Medium
2025,"Entry level","Full time","Research Analyst",118785,USD,118785,US,0,US,Medium
2025,"Entry level","Full time","Research Analyst",74799,USD,74799,US,0,US,Medium
2025,"Mid level","Full time",Engineer,89970,USD,89970,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",162178,USD,162178,US,0,US,Medium
2025,"Entry level","Full time",Stage,15600,EUR,16421,FR,0,FR,Medium
2025,"Mid level","Full time","Data Scientist",172486,USD,172486,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",136301,USD,136301,US,0,US,Medium
2025,"Senior level","Full time",Manager,150029,USD,150029,US,100,US,Medium
2025,"Senior level","Full time",Manager,109112,USD,109112,US,100,US,Medium
2025,"Mid level","Full time","Data Engineer",2004000,PHP,34174,PH,100,PH,Medium
2025,"Mid level","Full time","Data Engineer",1560000,PHP,26603,PH,100,PH,Medium
2025,"Mid level","Full time",Engineer,197230,USD,197230,US,0,US,Medium
2025,"Mid level","Full time",Engineer,139710,USD,139710,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",480328,USD,480328,US,100,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",233302,USD,233302,US,100,US,Medium
2025,"Mid level","Full time",Engineer,173830,USD,173830,US,0,US,Medium
2025,"Mid level","Full time",Engineer,123130,USD,123130,US,0,US,Medium
2025,"Senior level","Full time",Manager,184150,USD,184150,US,100,US,Medium
2025,"Senior level","Full time","Data Scientist",223516,USD,223516,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",159654,USD,159654,US,0,US,Medium
2025,"Mid level","Full time",Engineer,111013,USD,111013,US,0,US,Medium
2025,"Mid level","Full time",Engineer,71048,USD,71048,US,0,US,Medium
2025,"Senior level","Full time",Manager,255300,USD,255300,US,0,US,Medium
2025,"Senior level","Full time",Manager,183050,USD,183050,US,100,US,Medium
2025,"Senior level","Full time",Manager,130230,USD,130230,US,100,US,Medium
2025,"Senior level","Full time","Product Manager",270806,USD,270806,US,100,US,Medium
2025,"Senior level","Full time","Product Manager",184640,USD,184640,US,100,US,Medium
2025,"Senior level","Full time",Analyst,194643,USD,194643,US,0,US,Medium
2025,"Senior level","Full time",Analyst,121652,USD,121652,US,0,US,Medium
2025,"Entry level","Full time",Analyst,71733,USD,71733,US,0,US,Medium
2025,"Entry level","Full time",Analyst,52723,USD,52723,US,0,US,Medium
2025,"Senior level","Full time",Analyst,598184,USD,598184,US,0,US,Medium
2025,"Senior level","Full time",Analyst,598185,USD,598185,US,0,US,Medium
2025,"Mid level","Full time","Research Scientist",172370,USD,172370,US,0,US,Medium
2025,"Mid level","Full time","Research Scientist",133195,USD,133195,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",95795,USD,95795,US,100,US,Medium
2025,"Senior level","Full time",Engineer,176793,USD,176793,US,0,US,Medium
2025,"Senior level","Full time",Engineer,123755,USD,123755,US,0,US,Medium
2025,"Senior level","Full time",Consultant,280300,USD,280300,US,100,US,Medium
2025,"Senior level","Full time",Consultant,291200,USD,291200,US,0,US,Medium
2025,"Mid level","Full time",Developer,6324000,INR,74778,CA,0,CA,Medium
2025,"Mid level","Full time",Developer,2876000,INR,34007,CA,0,CA,Medium
2025,"Senior level","Full time","Data Engineer",78960,EUR,83115,LT,0,LT,Medium
2025,"Senior level","Full time","Data Engineer",45720,EUR,48126,LT,0,LT,Medium
2025,"Senior level","Full time","Data Engineer",126172,USD,126172,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",91761,USD,91761,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",311779,USD,311779,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",187740,USD,187740,US,0,US,Medium
2025,"Senior level","Full time","Analytics Lead",113000,CAD,80714,CA,100,CA,Medium
2025,"Senior level","Full time","Data Engineer",101469,USD,101469,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",306640,USD,306640,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",141530,USD,141530,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",171288,USD,171288,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",88452,USD,88452,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",159960,USD,159960,US,100,US,Medium
2025,"Senior level","Full time","Data Engineer",106640,USD,106640,US,100,US,Medium
2025,"Mid level","Full time",Analyst,71594,USD,71594,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",194086,USD,194086,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",129391,USD,129391,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",87650,USD,87650,CA,0,CA,Medium
2025,"Senior level","Full time","Software Engineer",348000,PLN,85503,PL,0,PL,Medium
2025,"Senior level","Full time","Software Engineer",232000,PLN,57002,PL,0,PL,Medium
2025,"Senior level","Full time","DevOps Engineer",242595,USD,242595,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",136333,USD,136333,CA,100,CA,Medium
2025,"Senior level","Full time","Data Governance Analyst",39748,GBP,50313,GB,0,GB,Medium
2025,"Senior level","Full time","Data Governance Analyst",34978,GBP,44275,GB,0,GB,Medium
2025,"Expert Level","Full time","Data Governance",237826,USD,237826,US,0,US,Medium
2025,"Expert Level","Full time","Data Governance",172964,USD,172964,US,0,US,Medium
2025,"Senior level","Full time",Manager,598287,USD,598287,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",79464,USD,79464,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",57612,USD,57612,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",48860,GBP,61848,GB,0,GB,Medium
2025,"Mid level","Full time","Data Analyst",45574,GBP,57688,GB,0,GB,Medium
2025,"Entry level","Full time","Data Analyst",123404,USD,123404,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",89748,USD,89748,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",169620,USD,169620,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",138780,USD,138780,US,0,US,Medium
2025,"Mid level","Full time",Manager,168630,USD,168630,US,0,US,Medium
2025,"Mid level","Full time",Manager,121732,USD,121732,US,0,US,Medium
2025,"Entry level","Full time","AI Scientist",146325,USD,146325,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",97155,USD,97155,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",59800,USD,59800,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",94676,USD,94676,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",224968,USD,224968,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",166280,USD,166280,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",97614,USD,97614,US,0,US,Medium
2025,"Senior level","Full time",Analyst,176875,USD,176875,US,0,US,Medium
2025,"Senior level","Full time",Analyst,84750,USD,84750,US,0,US,Medium
2025,"Senior level","Full time","Technical Lead",117760,USD,117760,US,100,US,Medium
2025,"Senior level","Full time","Technical Lead",81210,USD,81210,US,100,US,Medium
2025,"Expert Level","Full time","Data Engineer",298515,USD,298515,US,0,US,Medium
